date,macro_label,rule_based_regime,hmm_walk_forward_regime,sentence_count,agreement_rule_based,agreement_hmm,corpus_type
2023-05-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-05-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-09,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-12,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-13,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-14,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-15,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-16,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-19,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-20,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-21,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-22,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-23,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-06-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-06-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-07-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-08-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-09-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-10-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-21,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-11-22,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-11-23,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-11-24,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-11-27,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-11-28,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2023-11-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-11-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2023-12-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-03,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-10,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-15,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2024-01-16,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2024-01-17,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-19,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2024-01-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-24,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-25,insufficient_macro_data,Stress,Risk-On,0,,,synthetic_fixture
2024-01-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-30,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-01-31,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-02,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-23,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-02-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-04,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-05,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-06,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-07,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-08,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-11,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-18,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-22,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-25,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-26,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-27,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-28,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-03-29,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-04-01,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-04-02,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-04-03,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-04-04,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-04-05,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-04-08,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-09,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-10,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-11,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-12,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-15,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-16,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-17,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-18,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-19,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-22,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-23,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-24,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-25,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-26,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-29,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-04-30,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-01,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-02,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-03,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-06,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-07,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-08,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-09,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-10,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-13,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-14,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-15,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-16,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-17,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-20,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-21,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-22,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-23,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-24,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-27,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-28,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-29,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-30,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-05-31,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-03,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-04,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-05,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-06,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-07,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-10,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-11,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-12,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-13,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-14,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-17,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-18,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-19,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-20,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-21,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-24,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-25,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-26,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-27,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-06-28,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-07-01,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-07-02,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-07-03,risk_off_macro,Crisis,Risk-Off,4,True,True,synthetic_fixture
2024-07-04,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-05,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-08,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-09,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-10,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-11,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-12,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-15,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-16,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-17,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-18,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-19,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-22,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-23,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-24,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-25,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-26,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-29,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-30,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-07-31,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-08-01,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-08-02,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-08-05,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-08-06,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-08-07,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-08-08,insufficient_macro_data,Crisis,Risk-Off,0,,,synthetic_fixture
2024-08-09,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-12,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-13,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-14,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-15,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-16,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-19,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-20,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
2024-08-21,insufficient_macro_data,Crisis,Risk-On,0,,,synthetic_fixture
